,Model,Fuel Type,Engine Size,Transmission,Mileage,Doors,BHP,Year,MPG,Body Type,CO2,Colour,Price
284,A4,Diesel,2.0,Manual,44223,4,188,2017,64.2,Saloon,113,GLACIERWHITE,17700
285,Q3,Petrol,1.4,Manual,42792,5,148,2017,51.4,Estate,127,WHITE,17700
286,TT,Petrol,1.8,Manual,55581,2,178,2016,47.1,Coupe,138,DAYTONAGREY,17700
287,Q3,Diesel,2.0,Automatic,71725,5,182,2015,50.4,Estate,146,DAYTONAGREY,17600
288,A1,Petrol,1.0,Manual,40778,5,94,2019,50.4,Hatchback,105,BLACK,17600
289,A6,Diesel,2.0,Automatic,79052,5,188,2018,64.2,Estate,114,BLACK,17600
290,Q3,Diesel,2.0,Manual,20893,5,148,2016,60.1,Estate,122,RED,17600
291,TT,Petrol,1.8,Manual,39393,2,178,2016,47.1,Coupe,138,WHITE,17600
292,TT,Petrol,1.8,Manual,41450,2,178,2016,47.1,Coupe,138,BLACK,17600
293,A3,Petrol,1.5,Manual,23039,5,148,2018,56.5,Hatchback,114,GREY,17585
294,A3,Diesel,1.6,Manual,47772,4,109,2016,70.6,Saloon,107,WHITE,17550
295,Q3,Diesel,2.0,Manual,55088,5,148,2016,52.3,Estate,140,BLACK,17500
296,Q3,Diesel,2.0,Manual,31804,5,148,2015,60.1,Estate,122,MYTHOSBLACK,17500
297,A4,Diesel,2.0,Manual,61011,5,188,2017,67.3,Estate,111,BLUE,17500
298,A4,Diesel,2.0,Automatic,48259,4,188,2016,62.8,Saloon,118,GLACIERWHITE,17500
299,A3,Petrol,1.4,Automatic,56449,2,148,2016,55.4,Convertible,118,BLUE,17500
300,A3,Diesel,1.6,Manual,41814,4,109,2016,70.6,Saloon,107,WHITE,17500
301,A3,Petrol,1.5,Manual,51110,4,148,2017,55.4,Saloon,117,BLACK,17500
302,A3,Diesel,2.0,Manual,62499,5,148,2017,65.7,Hatchback,109,GREY,17400
303,TT,Petrol,1.8,Manual,49644,2,178,2016,46.3,Convertible,142,WHITE,17400
304,Q3,Diesel,2.0,Manual,32537,5,148,2015,60.1,Estate,122,GLACIERWHITE,17400
305,Q5,Diesel,2.0,Manual,69817,5,175,2014,47.9,Estate,154,GLACIERWHITE,17300
306,A3,Diesel,1.6,Automatic,36836,5,114,2017,72.4,Hatchback,103,BLACK,17300
307,A6,Diesel,2.0,Manual,46885,4,188,2015,64.2,Saloon,115,MYTHOSBLACK,17300
308,A3,Diesel,2.0,Manual,38099,5,148,2016,57.7,Hatchback,126,WHITE,17250
309,A6,Diesel,2.0,Automatic,60100,5,188,2017,64.2,Estate,114,TORNADOGREY,17200
310,A5,Diesel,2.0,Manual,74129,5,188,2017,68.9,Hatchback,108,WHITE,17200
311,A3,Petrol,1.0,Manual,18363,5,114,2018,48.7,Hatchback,114,BLACK,17200
312,A1,Petrol,1.4,Manual,28719,5,123,2018,54.3,Hatchback,123,GREY,17200
313,A3,Diesel,1.6,Manual,24876,5,114,2017,70.6,Hatchback,106,GREY,17100
314,A3,Petrol,1.4,Manual,40345,4,148,2017,58.9,Saloon,111,SILVER,17000
315,A4,Diesel,2.0,Automatic,68521,5,148,2018,70.6,Estate,104,IBISWHITE,17000
316,TT,Diesel,2.0,Manual,52699,2,182,2016,62.8,Coupe,117,MYTHOSBLACK,17000
317,A1,Petrol,1.4,Manual,8154,5,148,2018,58.9,Hatchback,112,BLUE,17000
318,TT,Diesel,2.0,Manual,63094,2,182,2017,62.8,Coupe,117,MYTHOSBLACK,17000
319,A4,Petrol,1.4,Manual,25599,4,148,2018,52.3,Saloon,128,WHITE,17000
320,A3,Petrol,1.0,Manual,29289,5,114,2019,47.1,Hatchback,117,BLACK,16900
321,Q3,Diesel,2.0,Automatic,75435,5,148,2015,51.4,Estate,144,GREY,16900
322,A3,Diesel,1.6,Automatic,44586,5,114,2017,70.6,Hatchback,107,GLACIERWHITE,16900
323,A1,Petrol,1.0,Manual,23882,3,93,2018,47.1,Hatchback,119,GREY,16800
324,A3,Diesel,2.0,Manual,24402,5,148,2018,67.3,Hatchback,109,GREY,16800
325,Q3,Petrol,1.4,Manual,83130,5,148,2017,51.4,Estate,127,WHITE,16800
326,A3,Petrol,1.5,Automatic,44919,5,148,2018,43.5,Hatchback,115,RED,16800
327,A5,Diesel,2.0,Automatic,60198,5,187,2016,52.3,Hatchback,142,TORNADOGREY,16700
328,TT,Petrol,1.8,Manual,37477,2,178,2016,47.1,Coupe,138,WHITE,16700
329,A5,Diesel,2.0,Manual,49129,2,177,2015,60.1,Coupe,120,IBISWHITE,16700
330,A3,Petrol,1.4,Manual,35802,2,148,2015,55.4,Convertible,118,RED,16700
331,A3,Diesel,2.0,Automatic,59525,5,148,2016,61.4,Hatchback,120,COSMOSBLUE,16700
332,Q5,Diesel,2.0,Automatic,79581,5,171,2014,60.8,Estate,121,Grey,16700
333,A4,Petrol,1.4,Manual,28164,5,148,2016,51.4,Estate,131,BRILLIANTBLACK,16600
334,A3,Diesel,2.0,Automatic,42233,4,148,2015,61.4,Saloon,120,GREY,16600
335,A3,Petrol,1.5,Manual,39177,4,148,2017,55.4,Saloon,115,WHITE,16600
336,A4,Petrol,1.4,Manual,33285,4,136,2018,51.2,Saloon,148,White,16600
337,A3,Diesel,2.0,Manual,66931,5,148,2018,65.7,Hatchback,112,SILVER,16500
338,TT,Diesel,2.0,Manual,52177,2,182,2016,62.8,Coupe,116,BLACK,16500
339,TT,Diesel,2.0,Manual,43135,2,182,2016,62.8,Coupe,117,BLACK,16500
340,A6,Diesel,2.0,Manual,22374,4,188,2015,64.2,Saloon,114,GLACIERWHITE,16500
341,A1,Petrol,1.0,Manual,17428,5,93,2018,65.7,Hatchback,98,WHITE,16500
342,Q3,Diesel,2.0,Manual,40771,5,148,2015,60.1,Estate,122,WHITE,16500
343,A4,Diesel,2.0,Automatic,41007,5,148,2016,70.6,Estate,104,BLUE,16500
344,A3,Diesel,2.0,Manual,26758,4,148,2017,67.3,Saloon,107,BLACK,16500
345,Q3,Diesel,2.0,Manual,47473,5,148,2015,52.3,Estate,140,DAYTONAGREY,16500
346,A3,Diesel,2.0,Manual,52009,4,148,2017,67.3,Saloon,111,BLUE,16500
347,A4,Diesel,2.0,Automatic,56242,4,148,2017,72.4,Saloon,101,BLUE,16500
348,A4,Diesel,2.0,Automatic,56609,4,148,2017,72.4,Saloon,101,GREY,16400
349,A3,Diesel,1.6,Automatic,35589,5,114,2018,72.4,Hatchback,103,BLACK,16400
350,A1,Petrol,1.4,Manual,42015,5,148,2017,70.6,Hatchback,117,SILVER,16400
351,A1,Petrol,1.4,Manual,32347,3,123,2018,55.4,Hatchback,120,WHITE,16400
352,A4,Petrol,1.4,Manual,36278,4,148,2018,53.3,Saloon,126,GLACIERWHITE,16400
353,A4,Diesel,2.0,Manual,47936,4,174,2015,61.4,Saloon,120,BLUE,16400
354,A3,Petrol,1.4,Manual,51326,5,148,2016,60.1,Hatchback,112,BLACK,16300
355,Q2,Diesel,1.6,Manual,50657,5,114,2017,64.2,Estate,114,BLACK,16300
356,TT,Diesel,2.0,Manual,53103,2,182,2016,62.8,Coupe,117,BLUE,16250
357,A3,Diesel,2.0,Manual,53696,4,148,2016,65.7,Saloon,108,BLUE,16250
358,A1,Petrol,1.0,Manual,23054,5,114,2019,50.4,Hatchback,109,WHITE,16200
359,A3,Petrol,1.5,Manual,40772,5,148,2018,55.4,Hatchback,117,GREY,16200
360,A3,Diesel,1.6,Manual,42421,5,114,2018,51.4,Hatchback,118,IBISWHITE,16200
361,A4,Petrol,1.4,Manual,34844,4,148,2018,53.3,Saloon,126,WHITE,16200
362,A3,Diesel,1.6,Automatic,46867,5,109,2017,74.3,Hatchback,99,BLACK,16100
363,A3,Diesel,2.0,Manual,54908,5,148,2016,65.7,Hatchback,109,WHITE,16100
364,A3,Petrol,2.0,Manual,34356,4,188,2017,50.4,Saloon,128,BLACK,16100
365,A3,Diesel,2.0,Manual,42995,4,148,2015,67.3,Saloon,108,BLACK,16100
366,A1,Petrol,1.0,Manual,13173,5,93,2018,47.9,Hatchback,115,WHITE,16100
367,A3,Petrol,1.0,Manual,23553,5,114,2018,62.8,Hatchback,104,WHITE,16000
368,A4,Diesel,2.0,Manual,68658,4,188,2018,72.4,Saloon,102,BLACK,16000
369,TT,Petrol,1.8,Manual,29934,2,178,2016,47.1,Coupe,138,BLACK,16000
370,A3,Diesel,2.0,Manual,56123,4,148,2016,65.7,Saloon,108,MYTHOSBLACK,16000
371,Q3,Diesel,2.0,Manual,42149,5,148,2016,61.4,Estate,119,WHITE,16000
372,A3,Diesel,1.6,Automatic,51830,5,114,2019,54.3,Hatchback,103,BLACK,16000
373,A3,Petrol,1.4,Manual,19827,4,148,2016,60.1,Saloon,109,WHITE,15995
374,A3,Diesel,1.6,Automatic,51670,5,114,2017,72.4,Hatchback,103,BLUE,15900
375,A1,Petrol,1.0,Manual,23491,5,93,2018,67.3,Hatchback,97,BLACK,15800
376,A6,Diesel,2.0,Automatic,67815,4,188,2016,67.3,Saloon,109,SILVER,15800
377,A4,Diesel,2.0,Manual,43427,4,188,2017,72.4,Saloon,102,MATADORRED,15750
378,A3,Petrol,1.4,Manual,54155,5,148,2016,60.1,Hatchback,112,BLACK,15750
379,A3,Diesel,1.6,Manual,26874,5,114,2017,70.6,Hatchback,106,BLACK,15750
380,A4,Petrol,1.4,Manual,73967,4,148,2018,52.3,Saloon,128,WHITE,15700
381,A3,Diesel,2.0,Manual,38429,5,148,2017,67.3,Hatchback,109,BLACK,15700
382,A6,Diesel,2.0,Manual,62702,4,188,2015,64.2,Saloon,114,GLACIERWHITE,15700
383,A3,Diesel,1.6,Manual,25826,5,114,2017,70.6,Hatchback,106,GREY,15600
384,A3,Diesel,1.6,Automatic,35406,5,109,2016,72.4,Hatchback,102,MYTHOSBLACK,15600
385,A4,Diesel,2.0,Manual,48256,4,148,2016,70.6,Saloon,106,MOONLIGHTBLUE,15600
386,A3,Diesel,1.6,Automatic,36597,5,114,2017,70.6,Hatchback,106,WHITE,15500
387,A4,Diesel,2.0,Automatic,62789,4,148,2017,72.4,Saloon,101,BLACK,15500
388,A3,Diesel,2.0,Manual,36720,5,148,2017,65.7,Hatchback,111,GREY,15500
389,A3,Diesel,1.6,Manual,26098,5,114,2017,70.6,Hatchback,106,BLUE,15500
390,A3,Petrol,1.5,Manual,29282,5,148,2018,56.5,Hatchback,114,BLACK,15500
391,A4,Diesel,2.0,Manual,55595,4,148,2017,70.6,Saloon,106,BLUE,15400
392,Q5,Diesel,2.0,Manual,55881,5,175,2015,47.9,Estate,154,MONSOONGREY,15400
393,A3,Petrol,1.5,Manual,32971,4,148,2017,55.4,Saloon,115,BLACK,15300
394,A4,Petrol,1.4,Manual,39139,4,148,2017,53.3,Saloon,126,WHITE,15300
395,A5,Diesel,2.0,Manual,69973,5,187,2016,56.5,Hatchback,132,MYTHOSBLACK,15300
396,A1,Petrol,1.0,Manual,9795,5,93,2018,47.9,Hatchback,115,WHITE,15250
397,A3,Diesel,1.6,Automatic,50071,5,109,2016,72.4,Hatchback,102,SILVER,15200
398,A1,Petrol,1.4,Manual,36154,3,148,2016,56.5,Hatchback,117,BLACK,15200
399,A1,Petrol,1.4,Automatic,29526,3,148,2016,58.9,Hatchback,111,SILVER,15200
400,A1,Petrol,1.4,Manual,49748,5,148,2016,70.6,Hatchback,117,WHITE,15150
401,A3,Petrol,1.4,Manual,30696,5,148,2016,60.1,Hatchback,110,GREY,15100
402,A3,Petrol,1.0,Manual,41695,5,114,2018,62.8,Hatchback,104,BLACK,15100
403,A4,Petrol,1.4,Manual,37235,4,148,2017,53.3,Saloon,126,WHITE,15100
404,A1,Petrol,1.4,Manual,25750,5,123,2018,55.4,Hatchback,118,WHITE,15100
405,A3,Diesel,2.0,Manual,71302,5,148,2017,65.7,Hatchback,109,COSMOSBLUE,15100
406,A4,Diesel,2.0,Manual,35030,4,148,2016,72.4,Saloon,101,BLACK,15000
407,A1,Petrol,1.4,Manual,18679,5,123,2018,55.4,Hatchback,118,BLACK,15000
408,A5,Diesel,2.0,Manual,60642,2,187,2016,53.3,Coupe,140,BLUE,15000
409,A3,Diesel,2.0,Manual,50943,5,148,2017,65.7,Hatchback,111,GREY,14900
410,A1,Petrol,1.4,Automatic,61944,5,123,2017,56.5,Hatchback,117,BLACK,14700
411,A3,Diesel,2.0,Manual,28171,5,148,2016,70.6,Hatchback,105,BLACK,14600
412,A1,Diesel,1.6,Manual,29298,5,114,2017,76.4,Hatchback,98,BLACK,14600
413,A1,Petrol,1.4,Manual,26884,5,123,2018,55.4,Hatchback,118,WHITE,14500
414,A1,Petrol,1.4,Manual,32093,3,123,2017,56.5,Hatchback,117,GREY,14500
415,A1,Petrol,1.4,Manual,30635,3,123,2018,56.5,Hatchback,117,BLACK,14500
416,Q3,Diesel,2.0,Manual,58477,5,148,2015,60.1,Estate,122,WHITE,14400
417,A5,Diesel,2.0,Manual,54122,2,187,2015,60.1,Coupe,124,DAYTONAGREY,14400
418,Q3,Diesel,2.0,Manual,72121,5,148,2015,61.4,Estate,119,BLUE,14400
419,A3,Diesel,2.0,Manual,38899,5,148,2017,67.3,Hatchback,109,WHITE,14300
420,A3,Diesel,1.6,Automatic,51392,5,109,2017,74.3,Hatchback,99,SILVER,14300
421,A4,Diesel,2.0,Manual,76764,4,148,2017,74.3,Saloon,99,MOONLIGHTBLUE,14250
422,A3,Diesel,1.6,Manual,24224,5,109,2017,74.3,Hatchback,99,WHITE,14000
423,A1,Petrol,1.4,Manual,29442,5,123,2016,55.4,Hatchback,119,WHITE,14000
424,A1,Diesel,1.6,Manual,27604,3,114,2016,76.4,Hatchback,98,BLACK,14000
425,A3,Petrol,1.5,Manual,53622,5,148,2017,56.5,Hatchback,114,BLACK,13900
426,A4,Diesel,2.0,Manual,62992,4,148,2016,72.4,Saloon,101,BLACK,13900
427,A4,Diesel,2.0,Manual,67411,4,148,2016,72.4,Saloon,101,BLUE,13800
428,A3,Diesel,1.6,Manual,42962,5,114,2017,70.6,Hatchback,106,BLACK,13800
429,A4,Diesel,2.0,Manual,52917,5,161,2015,64.2,Estate,114,LAVAGREY,13750
430,A3,Diesel,2.0,Manual,63125,4,148,2018,67.3,Saloon,110,BLACK,13700
431,A4,Diesel,2.0,Manual,55227,4,148,2016,74.3,Saloon,99,GREY,13700
432,A3,Diesel,1.6,Manual,76437,4,109,2016,70.6,Saloon,106,SILVER,13600
433,A1,Petrol,1.4,Manual,40803,5,123,2015,55.4,Hatchback,119,WHITE,13600
434,A5,Diesel,2.0,Automatic,57323,5,174,2015,58.9,Hatchback,127,GREY,13600
435,A1,Petrol,1.4,Manual,37222,3,123,2017,56.5,Hatchback,117,BLUE,13500
436,A1,Petrol,1.4,Manual,14910,3,123,2017,57.7,Hatchback,115,SILVER,13400
437,A3,Diesel,2.0,Manual,60705,5,148,2017,67.3,Hatchback,109,BLUE,13300
438,A1,Petrol,1.4,Manual,26054,3,123,2017,57.7,Hatchback,115,WHITE,13300
439,A1,Petrol,1.0,Manual,36680,3,93,2018,47.9,Hatchback,115,BLACK,13300
440,A4,Petrol,1.4,Manual,57429,4,148,2016,53.3,Saloon,126,WHITE,13200
441,A3,Diesel,1.6,Manual,48249,5,114,2017,70.6,Hatchback,106,BLACK,13200
442,A1,Petrol,1.4,Manual,30885,5,123,2016,55.4,Hatchback,118,BLUE,13150
443,A1,Petrol,1.4,Manual,31279,3,123,2017,57.7,Hatchback,115,WHITE,13150
444,A1,Diesel,1.6,Manual,32488,5,114,2017,76.4,Hatchback,97,BLUE,13100
445,A3,Petrol,1.4,Manual,45106,2,148,2015,57.7,Convertible,114,RED,13000
446,A1,Petrol,1.0,Manual,15600,3,93,2017,67.3,Hatchback,97,BLACK,13000
447,A5,Diesel,2.0,Manual,41921,5,174,2015,61.4,Hatchback,120,GREY,13000
448,A3,Diesel,2.0,Manual,69606,5,148,2018,67.3,Hatchback,109,GREY,13000
449,A1,Petrol,1.0,Manual,27142,3,93,2018,67.3,Hatchback,97,BLACK,13000
450,A1,Petrol,1.0,Manual,33489,5,93,2016,67.3,Hatchback,97,WHITE,12900
451,A1,Petrol,1.0,Manual,45761,5,93,2017,67.3,Hatchback,97,BLACK,12900
452,A3,Diesel,2.0,Manual,58424,5,148,2016,70.6,Hatchback,105,SILVER,12900
453,A1,Petrol,1.4,Manual,40898,5,123,2016,55.4,Hatchback,118,SILVER,12500
454,A1,Petrol,1.4,Manual,46518,5,123,2015,55.4,Hatchback,119,GREY,12500
455,A1,Petrol,1.0,Manual,32792,5,93,2017,67.3,Hatchback,97,WHITE,12500
456,A1,Petrol,1.4,Manual,34049,3,123,2016,57.7,Hatchback,115,GREY,12400
457,A1,Petrol,1.4,Automatic,38526,3,185,2014,47.9,Hatchback,139,RED,12400
458,A1,Petrol,1.0,Manual,46374,5,93,2017,67.3,Hatchback,97,WHITE,12300
459,A1,Diesel,1.6,Manual,32162,5,114,2016,76.4,Hatchback,97,BLACK,12100
460,A1,Petrol,1.4,Manual,41154,3,123,2016,57.7,Hatchback,115,BLACK,12100
461,A3,Diesel,1.6,Manual,79289,4,114,2017,68.9,Saloon,107,BLUE,12000
462,A1,Petrol,1.4,Manual,51022,3,148,2015,58.9,Hatchback,112,WHITE,11900
463,A4,Diesel,2.0,Manual,61707,5,174,2015,58.9,Estate,126,BLUE,11750
464,A3,Diesel,1.6,Manual,73890,5,114,2017,70.6,Hatchback,106,BLUE,11500
465,A1,Diesel,1.6,Manual,54683,5,103,2014,74.3,Hatchback,99,FLORETSILVER,11000
466,A3,Diesel,2.0,Manual,44319,5,148,2015,68.9,Hatchback,106,SILVER,11000
467,A1,Petrol,1.0,Manual,49163,3,93,2016,67.3,Hatchback,97,SILVER,10800
468,A1,Petrol,1.4,Manual,41286,3,123,2015,57.7,Hatchback,115,BLACK,10600
469,A1,Diesel,2.0,Manual,66338,3,143,2014,68.9,Hatchback,108,WHITE,10500
470,A1,Petrol,1.0,Manual,36456,5,93,2015,67.3,Hatchback,97,SILVER,10500
471,A1,Petrol,1.0,Manual,51153,3,93,2015,67.3,Hatchback,97,BLACK,9600
472,8Series,Petrol,3.0,Automatic,933,2,335,2021,33.6,Coupe,148,WHITE,54500
473,M2,Petrol,3.0,Automatic,18161,2,405,2019,29.1,Coupe,209,LongBeachBluemetallic,40100
474,5Series,Petrol,3.0,Automatic,35578,5,335,2018,37.7,Estate,172,SophistoGreyXirallic,37100
475,X5,Diesel,3.0,Automatic,54064,5,308,2017,47.1,Estate,159,WHITE,36900
476,X5,Diesel,3.0,Automatic,34681,5,308,2017,47.1,Estate,159,BLACK,35800
477,5Series,Petrol,3.0,Automatic,25134,4,335,2018,39.2,Saloon,164,BLACK,35500
478,X6,Diesel,3.0,Automatic,45740,4,255,2018,47.1,Coupe,159,GREY,34500
479,X3,Diesel,2.0,Automatic,11897,5,188,2019,54.3,Estate,138,ALPINEWHITE,34000
480,X5,Diesel,3.0,Automatic,43237,5,255,2016,47.1,Estate,158,WHITE,33700
481,X5,Diesel,3.0,Automatic,58404,5,255,2017,47.1,Estate,158,GREY,32600
482,X3,Diesel,2.0,Automatic,37639,5,188,2018,54.3,Estate,138,BLUE,32300
483,3Series,Diesel,2.0,Automatic,9857,5,188,2020,50.4,Estate,121,WHITE,32000
484,3Series,HybridPetrol,2.0,Automatic,18198,4,288,2019,8.8,Saloon,37,SUNSETORANGE,32000
485,6Series,Diesel,3.0,Automatic,32054,5,261,2018,53.3,Hatchback,139,GREY,30400
486,X5,Diesel,3.0,Automatic,48237,5,255,2016,47.1,Estate,158,WHITE,30300
487,X6,Diesel,3.0,Automatic,60407,4,308,2016,44.8,Coupe,165,SPACEGREY,30000
488,6Series,Petrol,3.0,Automatic,46238,2,335,2017,37.8,Convertible,184,Black,30000
489,3Series,Petrol,2.0,Automatic,6368,4,181,2019,42.2,Saloon,129,MINERALGREY,30000
490,X5,Diesel,3.0,Automatic,57269,5,255,2015,47.1,Estate,158,BLACK,29900
491,3Series,HybridPetrol,2.0,Automatic,33553,4,288,2019,8.8,Saloon,37,MINERALGREY,29900
492,X3,Diesel,3.0,Automatic,29556,5,308,2017,47.1,Estate,157,GREY,29800
493,6Series,Petrol,2.0,Automatic,25657,5,248,2018,42.8,Hatchback,152,BLUE,29700
494,X3,Diesel,2.0,Automatic,41753,5,188,2018,54.3,Estate,138,WHITE,29600
495,6Series,Diesel,3.0,Automatic,54947,2,308,2017,52.3,Coupe,143,WHITE,29600
496,6Series,Petrol,2.0,Automatic,20996,5,248,2018,42.8,Hatchback,152,WHITE,29600
497,6Series,Diesel,3.0,Automatic,26639,4,308,2017,49.6,Coupe,152,SPACEGREY,29450
498,5Series,Diesel,2.0,Automatic,19167,4,188,2018,65.7,Saloon,114,BLACK,29400
499,X3,Diesel,2.0,Automatic,44457,5,188,2018,54.3,Estate,138,PhytonicBlueMetallic,29100
500,6Series,Diesel,3.0,Automatic,44013,5,261,2018,53.3,Hatchback,139,GREY,29100
501,3Series,Petrol,2.0,Automatic,11249,4,181,2020,42.2,Saloon,129,MINERALGREY,29000
502,6Series,Petrol,3.0,Automatic,51046,2,315,2017,35.8,Convertible,184,CARBONBLACK,29000
503,6Series,Diesel,3.0,Automatic,28229,5,261,2018,53.3,Hatchback,139,BLUE,28900
504,6Series,Petrol,3.0,Automatic,28680,2,315,2015,35.8,Convertible,184,WHITE,28900
505,X5,Diesel,3.0,Automatic,60263,5,255,2015,47.1,Estate,158,BLACK,28700
506,6Series,Petrol,2.0,Automatic,34217,5,248,2018,42.8,Hatchback,152,BLUE,28700
507,X5,Diesel,3.0,Automatic,42545,5,255,2014,47.1,Estate,158,GREY,28600
508,X3,Diesel,3.0,Automatic,19925,5,308,2016,47.1,Estate,157,WHITE,28600
509,X5,HybridPetrol,2.0,Automatic,55140,5,283,2016,75.6,Estate,77,BLACK,28500
510,3Series,Petrol,2.0,Automatic,21837,4,255,2019,41.5,Saloon,134,BLACKSAPPHIRE,28500
511,X2,Petrol,2.0,Automatic,15424,5,189,2019,39.2,Hatchback,134,ALPINEWHITE,28100
512,7Series,Diesel,3.0,Automatic,44615,4,261,2017,57.7,Saloon,129,BLACK,28000
513,3Series,Petrol,2.0,Automatic,12724,4,181,2019,42.2,Saloon,129,PortimaoBlue-Metallic,28000
514,X1,Petrol,2.0,Automatic,24484,5,189,2019,48.7,Estate,129,MINERALWHITE,28000
515,6Series,Diesel,3.0,Automatic,26166,4,308,2018,49.6,Coupe,152,BLACK,28000
516,X4,Diesel,2.0,Automatic,35720,4,188,2017,54.3,Coupe,138,BLACKSAPPHIRE,27800
517,3Series,Petrol,2.0,Automatic,11412,5,181,2019,47.9,Estate,138,MINERALGREY,27600
518,X4,Diesel,3.0,Automatic,31885,4,255,2016,47.9,Coupe,156,MELBOURNERED,27500
519,3Series,Petrol,2.0,Automatic,11080,5,181,2019,47.9,Estate,138,BLUE,27500
520,5Series,Diesel,3.0,Automatic,37477,4,261,2017,60.1,Saloon,124,BLUE,27400
521,6Series,Petrol,3.0,Automatic,18841,4,335,2017,37.8,Coupe,182,SILVER,27400
522,X5,Diesel,3.0,Automatic,65445,5,255,2015,47.1,Estate,158,BLACK,27300
523,6Series,Diesel,2.0,Automatic,27656,5,188,2018,44.1,Hatchback,128,GREY,27250
524,4Series,Petrol,2.0,Automatic,12093,4,181,2018,45.6,Coupe,144,GREY,27200
525,1M,Petrol,3.0,Automatic,19499,5,335,2018,39.8,Hatchback,163,ESTORILBLUE,27000
526,1M,Petrol,3.0,Automatic,14655,5,335,2018,39.8,Hatchback,163,MINERALGREY,27000
527,5Series,Diesel,2.0,Automatic,45512,5,188,2018,55.4,Estate,134,WHITE,27000
528,3Series,Petrol,2.0,Automatic,13977,5,181,2019,47.9,Estate,138,ESTORILBLUE,27000
529,X2,Petrol,1.5,Manual,7038,5,138,2019,42.8,Hatchback,130,WHITE,26500
530,3Series,Petrol,2.0,Automatic,26457,4,181,2019,42.2,Saloon,129,MINERALGREY,26500
531,X4,Diesel,3.0,Automatic,27573,4,255,2016,47.9,Coupe,156,MELBOURNERED,26500
532,1M,Petrol,3.0,Automatic,21171,5,335,2018,39.8,Hatchback,163,ESTORILBLUE,26500
533,5Series,Diesel,2.0,Automatic,61698,5,188,2018,62.8,Estate,119,BLUE,26400
534,4Series,Petrol,2.0,Manual,5130,2,181,2020,46.3,Coupe,141,BLUE,26300
535,2Series,Petrol,2.0,Automatic,16565,2,181,2019,46.3,Convertible,140,GREY,26100
536,1Series,Petrol,3.0,Automatic,15550,5,335,2018,39.8,Hatchback,163,WHITE,26000
537,5Series,HybridPetrol,2.0,Automatic,58408,4,248,2018,99.99,Saloon,46,BLACK,25800
538,X4,Diesel,3.0,Automatic,63156,4,255,2017,47.9,Coupe,156,CARBONBLACK,25700
539,I3,Electric,2.1,Automatic,7051,5,168,2020,1.0,Hatchback,0,WHITE,25700
540,X3,Diesel,3.0,Automatic,42646,5,308,2016,47.1,Estate,157,CARBONBLACK,25500
541,5Series,Diesel,2.0,Automatic,42692,5,188,2018,62.8,Estate,119,BLUE,25400
542,X1,Diesel,2.0,Automatic,31901,5,188,2017,57.7,Estate,129,BLACK,25300
543,6Series,Diesel,3.0,Automatic,24634,2,308,2017,52.3,Coupe,143,WHITE,25000
544,1M,Petrol,3.0,Automatic,16083,5,335,2018,39.8,Hatchback,163,BLACKSAPPHIRE,25000
545,4Series,Diesel,3.0,Automatic,33118,4,255,2018,53.3,Coupe,139,SILVER,25000
546,3Series,HybridPetrol,2.0,Automatic,17640,4,248,2018,99.99,Saloon,44,WHITE,25000
547,X2,Diesel,2.0,Automatic,21054,5,187,2018,58.9,Hatchback,126,MisanoBlueMetallic,25000
548,1M,Petrol,3.0,Automatic,16613,5,335,2018,39.8,Hatchback,163,BLUE,25000
549,1M,Petrol,3.0,Automatic,13454,5,335,2018,39.8,Hatchback,163,ESTORILBLUE,25000
550,3Series,Petrol,2.0,Automatic,16262,4,181,2018,48.7,Saloon,134,WHITE,24900
551,X4,Diesel,2.0,Automatic,40588,4,171,2016,60.8,Coupe,136,Black,24800
552,X1,Diesel,2.0,Automatic,7770,5,187,2018,60.1,Estate,123,MediterraneanBlue,24700
553,1M,Petrol,3.0,Automatic,14608,5,335,2018,39.8,Hatchback,163,GREY,24500
554,6Series,Diesel,3.0,Automatic,41401,4,308,2016,49.6,Coupe,152,TanzaniteBlueIndividualMetallic,24500
555,X4,Diesel,3.0,Automatic,47714,4,255,2015,47.9,Coupe,156,BLACKSAPPHIRE,24500
556,4Series,Petrol,2.0,Automatic,46369,4,248,2018,48.7,Coupe,136,SILVER,24400
557,3Series,Petrol,2.0,Automatic,22358,5,181,2019,47.9,Estate,138,GLACIERSILVER,24400
558,1M,Petrol,3.0,Automatic,21676,5,335,2018,39.8,Hatchback,163,MINERALGREY,24300
559,1Series,Petrol,1.5,Automatic,33641,5,138,2020,40.4,Hatchback,114,BLUE,24200
560,3Series,Petrol,2.0,Automatic,38157,5,181,2018,47.9,Estate,138,ALPINEWHITE,24200
561,X4,Diesel,2.0,Automatic,56381,4,188,2016,54.3,Coupe,138,ALPINEWHITE,24100
562,X1,Petrol,1.5,Manual,17243,5,138,2020,39.8,Estate,125,BLUE,24100
563,4Series,Diesel,2.0,Automatic,37367,4,188,2018,65.7,Coupe,114,WHITE,24100
564,X3,Diesel,2.0,Automatic,38366,5,188,2017,54.3,Estate,138,SILVER,24100
565,2Series,Petrol,2.0,Automatic,22402,2,181,2019,47.9,Coupe,135,ALPINEWHITE,24000
566,X1,Diesel,2.0,Automatic,15790,5,148,2017,60.1,Estate,124,ATLANTICGREY,24000
567,1M,Petrol,3.0,Automatic,39450,5,335,2018,39.8,Hatchback,163,BLACK,23700
