,Model,Fuel Type,Engine Size,Transmission,Mileage,Doors,BHP,Year,MPG,Body Type,CO2,Colour,Price
22,Golf,Petrol,2.0L,Automatic,"13,500 miles",5,296 bhp,2019 (69),32.8,Hatchback,164 g/km,LAPIZ BLUE,"£29,500"
23,Golf,Petrol,2.0L,Automatic,"20,079 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,INDIUM GREY,"£29,500"
24,Golf,Petrol,2.0L,Automatic,"13,558 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,GREY,"£29,500"
25,Golf,Petrol,2.0L,Automatic,"22,505 miles",5,296 bhp,2019 (69),32.8,Hatchback,164 g/km,PURE WHITE,"£29,500"
26,Golf,Petrol,2.0L,Automatic,"8,097 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,BLACK,"£29,300"
27,Golf,Petrol,2.0L,Automatic,"14,387 miles",5,296 bhp,2019 (69),32.8,Hatchback,164 g/km,Lapiz Blue Metallic,"£29,000"
28,Golf,Petrol,2.0L,Automatic,"16,358 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,PURE WHITE,"£29,000"
29,Golf,Petrol,2.0L,Automatic,"17,672 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,PURE WHITE,"£29,000"
30,Golf,Petrol,2.0L,Automatic,"20,720 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,DEEP BLACK PEARL,"£28,700"
31,Golf,Petrol,2.0L,Automatic,"20,488 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,BLUE,"£28,500"
32,Golf,Petrol,2.0L,Manual,"10,944 miles",5,306 bhp,2018 (68),35.8,Hatchback,180 g/km,WHITE,"£28,500"
33,Golf,Petrol,2.0L,Automatic,"12,653 miles",5,296 bhp,2019 (19),32.8,Estate,164 g/km,PURE WHITE,"£28,500"
34,Golf,Petrol,2.0L,Automatic,"22,234 miles",5,306 bhp,2018 (68),39.2,Estate,164 g/km,WHITE,"£28,500"
35,Golf,Petrol,2.0L,Automatic,"29,710 miles",5,296 bhp,2019 (69),32.8,Hatchback,164 g/km,WHITE,"£28,500"
36,Golf,Petrol,2.0L,Automatic,"15,513 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,LAPIZ BLUE,"£28,500"
37,Golf,Petrol,2.0L,Automatic,"21,234 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,WHITE,"£28,500"
38,Golf,Petrol,2.0L,Automatic,"23,664 miles",5,306 bhp,2018 (68),39.8,Hatchback,163 g/km,INDIUM GREY,"£28,000"
39,Golf,Petrol,2.0L,Automatic,"17,533 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,PURE WHITE,"£28,000"
40,Golf,Petrol,2.0L,Automatic,"21,660 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,BLACK,"£27,500"
41,Golf,Petrol,2.0L,Automatic,"22,629 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,BLUE,"£27,500"
42,Golf,Petrol,2.0L,Automatic,"28,893 miles",5,306 bhp,2018 (68),39.8,Hatchback,163 g/km,INDIUM GREY,"£27,500"
43,Golf,Petrol,2.0L,Manual,"8,605 miles",5,306 bhp,2018 (18),35.8,Hatchback,180 g/km,INDIUM GREY,"£27,500"
44,Tiguan,Diesel,2.0L,Automatic,"55,324 miles",5,187 bhp,2018 (68),47.9,Estate,153 g/km,BLUE SILK METALLIC,"£27,400"
45,Golf,Petrol,2.0L,Automatic,"27,553 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,BLACK,"£27,100"
46,Golf,Petrol,2.0L,Automatic,"27,722 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,RED,"£27,000"
47,Golf,Petrol,2.0L,Manual,"15,728 miles",5,306 bhp,2018 (68),35.8,Hatchback,180 g/km,PURE WHITE,"£26,600"
48,Golf,Petrol,2.0L,Automatic,"20,110 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,PURE WHITE,"£26,500"
49,Golf,Petrol,2.0L,Automatic,"38,933 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,PURE WHITE,"£26,200"
50,Golf,Petrol,2.0L,Automatic,"25,238 miles",5,306 bhp,2018 (68),39.2,Estate,164 g/km,WHITE,"£26,000"
51,Golf,Petrol,2.0L,Automatic,"40,362 miles",5,296 bhp,2019 (19),32.8,Hatchback,164 g/km,DEEP BLACK PEARL,"£26,000"
52,Golf,Petrol,2.0L,Automatic,"35,255 miles",5,306 bhp,2018 (18),39.8,Hatchback,163 g/km,WHITE,"£26,000"
53,Golf,Petrol,2.0L,Manual,"19,368 miles",5,306 bhp,2018 (18),35.8,Hatchback,180 g/km,BLACK,"£26,000"
54,Golf,Petrol,2.0L,Automatic,"47,003 miles",5,306 bhp,2018 (68),39.8,Hatchback,163 g/km,LAPIZ BLUE,"£25,500"
55,Golf,Petrol,2.0L,Automatic,"26,674 miles",5,306 bhp,2017 (17),39.8,Hatchback,163 g/km,INDIUM GREY,"£25,500"
56,Golf,Petrol,2.0L,Manual,"20,866 miles",5,306 bhp,2018 (18),35.8,Hatchback,180 g/km,BLACK,"£25,500"
57,Tiguan,Diesel,2.0L,Automatic,"49,410 miles",5,187 bhp,2017 (17),49.6,Estate,149 g/km,PURE WHITE,"£25,400"
58,Tiguan,Diesel,2.0L,Manual,"45,737 miles",5,148 bhp,2018 (18),58.9,Estate,125 g/km,PURE WHITE,"£25,400"
59,Arteon,Diesel,2.0L,Automatic,"25,812 miles",5,187 bhp,2019 (69),50.4,Hatchback,121 g/km,Pyrite Silver Metallic,"£25,350"
60,Tiguan,Petrol,1.4L,Automatic,"23,212 miles",5,148 bhp,2018 (18),40.4,Estate,163 g/km,GREY,"£25,300"
61,Touareg,Diesel,3.0L,Automatic,"54,493 miles",5,259 bhp,2017 (66),42.8,Estate,174 g/km,PURE WHITE,"£25,000"
62,Golf,Petrol,2.0L,Automatic,"52,926 miles",5,306 bhp,2018 (68),39.8,Hatchback,163 g/km,BLUE,"£25,000"
63,Golf,Petrol,2.0L,Manual,"10,642 miles",3,241 bhp,2019 (68),37.7,Hatchback,154 g/km,PURE WHITE,"£25,000"
64,Touareg,Diesel,3.0L,Automatic,"54,783 miles",5,258 bhp,2016 (66),42.8,Estate,174 g/km,PURE WHITE,"£24,900"
65,Tiguan,Diesel,2.0L,Manual,"38,216 miles",5,148 bhp,2018 (18),58.9,Estate,125 g/km,PURE WHITE,"£24,500"
66,Tiguan,Diesel,2.0L,Automatic,"46,312 miles",5,148 bhp,2020 (20),46.3,Estate,130 g/km,DEEP BLACK PEARL,"£24,300"
67,T-Roc,Petrol,1.5L,Manual,"34,409 miles",5,148 bhp,2019 (19),42.2,Hatchback,123 g/km,DEEP BLACK PEARL,"£24,200"
68,Golf,Petrol,2.0L,Automatic,"11,270 miles",5,227 bhp,2018 (68),44.1,Hatchback,148 g/km,BLACK,"£23,700"
69,Golf,Hybrid Petrol,1.4L,Automatic,"16,196 miles",5,201 bhp,2017 (67),99.99,Hatchback,38 g/km,ATLANTIC BLUE,"£23,500"
70,Tiguan,Diesel,2.0L,Automatic,"49,644 miles",5,148 bhp,2019 (19),39.8,Estate,146 g/km,RUBY RED,"£23,500"
71,T-Roc,Diesel,1.6L,Manual,"9,655 miles",5,114 bhp,2020 (20),50.4,Hatchback,115 g/km,GREY,"£23,200"
72,Golf,Petrol,2.0L,Automatic,"65,121 miles",5,306 bhp,2018 (67),39.8,Hatchback,163 g/km,BLACK,"£23,000"
73,Golf,Petrol,2.0L,Automatic,"38,886 miles",5,298 bhp,2015 (65),39.8,Hatchback,159 g/km,BLUE,"£22,600"
74,Passat,Diesel,2.0L,Manual,"15,743 miles",5,148 bhp,2020 (20),55.4,Estate,108 g/km,URANO GREY,"£22,500"
75,Tiguan,Diesel,2.0L,Automatic,"37,273 miles",5,148 bhp,2018 (18),57.7,Estate,129 g/km,WHITE,"£22,500"
76,Golf,Diesel,2.0L,Manual,"23,278 miles",5,182 bhp,2018 (68),60.1,Hatchback,119 g/km,DEEP BLACK PEARL,"£22,500"
77,Golf,Petrol,2.0L,Manual,"12,994 miles",5,227 bhp,2018 (18),44.1,Hatchback,148 g/km,BLACK,"£22,500"
78,Golf,Diesel,2.0L,Manual,"14,586 miles",5,182 bhp,2018 (68),60.1,Hatchback,119 g/km,BLUE,"£22,500"
79,Golf,Electric,,Automatic,"20,289 miles",5,134 bhp,2019 (69),1.0,Hatchback,,SILVER,"£22,500"
80,Golf,Diesel,2.0L,Manual,"14,862 miles",5,182 bhp,2018 (18),60.1,Hatchback,119 g/km,GREY,"£22,500"
81,Tiguan,Diesel,2.0L,Automatic,"31,635 miles",5,148 bhp,2017 (67),49.6,Estate,149 g/km,GREY,"£22,400"
82,T-Roc,Petrol,1.5L,Manual,"20,396 miles",5,148 bhp,2018 (68),53.3,Hatchback,121 g/km,BLUE,"£22,300"
83,Arteon,Diesel,2.0L,Automatic,"55,642 miles",5,187 bhp,2018 (68),50.4,Saloon,121 g/km,GREY,"£22,200"
84,Arteon,Diesel,2.0L,Automatic,"30,596 miles",5,148 bhp,2018 (68),52.3,Saloon,116 g/km,URANO GREY,"£22,100"
85,Golf,Petrol,2.0L,Manual,"16,368 miles",5,227 bhp,2018 (18),44.1,Hatchback,148 g/km,BLUE,"£22,100"
86,Touareg,Diesel,3.0L,Automatic,"38,936 miles",5,258 bhp,2015 (15),42.8,Estate,174 g/km,PURE WHITE,"£22,000"
87,Polo,Petrol,2.0L,Automatic,"15,029 miles",5,197 bhp,2019 (69),39.8,Hatchback,136 g/km,BLACK,"£21,900"
88,Touareg,Diesel,3.0L,Automatic,"57,445 miles",5,258 bhp,2015 (15),42.8,Estate,174 g/km,PURE WHITE,"£21,700"
89,Scirocco,Petrol,2.0L,Automatic,"45,564 miles",2,278 bhp,2017 (17),34.9,Coupe,187 g/km,DEEP BLACK PEARL,"£21,600"
90,Golf,Petrol,2.0L,Manual,"30,275 miles",5,227 bhp,2018 (18),44.1,Hatchback,148 g/km,DEEP BLACK PEARL,"£21,500"
91,Golf,Petrol,2.0L,Manual,"54,012 miles",5,306 bhp,2017 (67),35.8,Hatchback,180 g/km,PURE WHITE,"£21,400"
92,Golf,Diesel,2.0L,Automatic,"28,660 miles",3,182 bhp,2017 (17),57.7,Hatchback,129 g/km,DEEP BLACK PEARL,"£21,100"
93,Golf,Hybrid Petrol,1.4L,Automatic,"53,766 miles",5,201 bhp,2018 (18),99.99,Hatchback,38 g/km,BLUE,"£21,100"
94,Tiguan,Petrol,1.4L,Manual,"24,020 miles",5,123 bhp,2018 (68),46.3,Estate,139 g/km,Caribbean Blue Metallic,"£20,900"
95,Golf,Diesel,2.0L,Automatic,"55,025 miles",5,182 bhp,2018 (68),57.7,Hatchback,129 g/km,WHITE,"£20,800"
96,Tiguan,Diesel,2.0L,Manual,"35,731 miles",5,148 bhp,2017 (67),50.4,Estate,146 g/km,GREY,"£20,800"
97,Arteon,Diesel,2.0L,Automatic,"52,548 miles",5,148 bhp,2018 (18),52.3,Saloon,116 g/km,Manganese Grey Metallic,"£20,600"
98,Tiguan,Diesel,2.0L,Automatic,"58,808 miles",5,148 bhp,2018 (68),46.3,Estate,130 g/km,WHITE SILVER,"£20,500"
99,Golf,Petrol,2.0L,Manual,"30,718 miles",5,298 bhp,2016 (16),39.8,Hatchback,165 g/km,BLACK,"£20,500"
100,Polo,Petrol,2.0L,Automatic,"9,981 miles",5,197 bhp,2019 (69),39.8,Hatchback,136 g/km,GREY,"£20,500"
101,Polo,Petrol,2.0L,Automatic,"14,205 miles",5,197 bhp,2019 (69),39.8,Hatchback,136 g/km,WHITE,"£20,300"
102,Passat,Petrol,1.5L,Manual,"33,485 miles",5,148 bhp,2019 (68),43.5,Estate,124 g/km,Manganese Grey Metallic,"£20,200"
103,Golf,Petrol,1.5L,Automatic,"26,685 miles",5,148 bhp,2019 (69),44.8,Hatchback,116 g/km,BLACK,"£20,100"
104,Golf,Diesel,2.0L,Automatic,"48,184 miles",5,182 bhp,2017 (67),57.7,Hatchback,129 g/km,INDIUM GREY,"£20,000"
105,Golf,Diesel,2.0L,Automatic,"44,419 miles",3,182 bhp,2018 (67),57.7,Hatchback,129 g/km,DEEP BLACK PEARL,"£20,000"
106,Polo,Petrol,2.0L,Automatic,"16,373 miles",5,197 bhp,2019 (19),39.8,Hatchback,136 g/km,BLACK,"£20,000"
107,T-Roc,Petrol,1.0L,Manual,"14,616 miles",5,113 bhp,2018 (68),44.1,Hatchback,119 g/km,WHITE,"£20,000"
108,Tiguan,Diesel,2.0L,Manual,"43,975 miles",5,148 bhp,2018 (68),47.9,Estate,124 g/km,INDIUM GREY,"£20,000"
109,Tiguan,Petrol,1.4L,Manual,"31,655 miles",5,123 bhp,2018 (67),46.3,Estate,139 g/km,DEEP BLACK PEARL,"£19,900"
110,Golf,Petrol,1.5L,Automatic,"5,621 miles",5,128 bhp,2018 (68),47.1,Hatchback,109 g/km,SILVER,"£19,900"
111,Scirocco,Petrol,2.0L,Manual,"29,820 miles",2,278 bhp,2017 (17),34.9,Coupe,187 g/km,GREY,"£19,800"
112,Golf,Diesel,2.0L,Manual,"34,065 miles",5,182 bhp,2017 (67),60.1,Hatchback,119 g/km,INDIUM GREY,"£19,750"
113,Golf,Diesel,2.0L,Automatic,"56,758 miles",5,182 bhp,2018 (18),57.7,Hatchback,122 g/km,PURE WHITE,"£19,700"
114,Golf,Diesel,2.0L,Manual,"34,947 miles",5,182 bhp,2017 (67),60.1,Hatchback,119 g/km,ISSAC BLUE,"£19,700"
115,Tiguan,Diesel,2.0L,Manual,"55,254 miles",5,148 bhp,2018 (18),50.4,Estate,146 g/km,WHITE,"£19,500"
116,Tiguan,Diesel,2.0L,Manual,"33,555 miles",5,113 bhp,2018 (68),60.1,Estate,125 g/km,WHITE,"£19,400"
117,Scirocco,Petrol,2.0L,Automatic,"27,753 miles",2,178 bhp,2018 (18),44.1,Coupe,148 g/km,PURE WHITE,"£19,400"
118,Polo,Petrol,2.0L,Automatic,"9,274 miles",5,197 bhp,2019 (69),39.8,Hatchback,136 g/km,GREY,"£19,300"
119,Polo,Petrol,2.0L,Automatic,"11,994 miles",5,197 bhp,2019 (19),39.8,Hatchback,136 g/km,RED,"£19,250"
120,Passat,Petrol,1.4L,Manual,"41,136 miles",5,148 bhp,2018 (18),54.3,Estate,120 g/km,WHITE,"£19,200"
121,Golf,Diesel,2.0L,Automatic,"44,901 miles",5,182 bhp,2017 (17),57.7,Hatchback,129 g/km,DEEP BLACK PEARL,"£19,000"
122,Golf,Hybrid Petrol,1.4L,Automatic,"64,861 miles",5,201 bhp,2017 (17),99.99,Hatchback,38 g/km,GREY,"£19,000"
123,Polo,Petrol,2.0L,Automatic,"19,018 miles",5,197 bhp,2019 (19),39.8,Hatchback,136 g/km,BLACK,"£19,000"
124,Passat,Diesel,2.0L,Manual,"42,056 miles",5,187 bhp,2017 (17),67.3,Estate,110 g/km,INDIUM GREY,"£19,000"
125,Golf,Petrol,1.5L,Manual,"28,488 miles",5,148 bhp,2018 (68),45.6,Hatchback,117 g/km,WHITE SILVER,"£19,000"
126,T-Roc,Petrol,1.0L,Manual,"34,819 miles",5,113 bhp,2018 (68),44.1,Hatchback,119 g/km,BLUE,"£18,800"
127,Tiguan,Diesel,2.0L,Automatic,"77,087 miles",5,148 bhp,2017 (67),57.7,Estate,129 g/km,BLUE,"£18,600"
128,Scirocco,Petrol,2.0L,Manual,"25,773 miles",2,178 bhp,2018 (18),47.1,Coupe,139 g/km,DEEP BLACK PEARL,"£18,600"
129,Golf,Diesel,2.0L,Manual,"24,341 miles",5,148 bhp,2017 (67),68.9,Hatchback,106 g/km,INDIUM GREY,"£18,600"
130,Golf,Diesel,2.0L,Automatic,"36,300 miles",5,148 bhp,2019 (69),53.3,Hatchback,116 g/km,GREY,"£18,500"
131,Polo,Petrol,2.0L,Automatic,"14,253 miles",5,197 bhp,2019 (19),39.8,Hatchback,136 g/km,BLACK,"£18,500"
132,Golf,Petrol,1.5L,Manual,"21,157 miles",5,128 bhp,2019 (69),50.4,Hatchback,115 g/km,BLACK,"£18,500"
133,Polo,Petrol,2.0L,Automatic,"12,897 miles",5,197 bhp,2019 (69),39.8,Hatchback,136 g/km,WHITE,"£18,500"
134,Golf,Diesel,1.6L,Automatic,"29,625 miles",5,114 bhp,2019 (19),54.3,Hatchback,107 g/km,GREY,"£18,400"
135,Passat,Diesel,2.0L,Automatic,"64,080 miles",5,148 bhp,2018 (68),49.6,Estate,117 g/km,GREY,"£18,400"
136,Polo,Petrol,2.0L,Automatic,"19,751 miles",5,197 bhp,2019 (69),39.8,Hatchback,136 g/km,BLACK,"£18,400"
137,Polo,Petrol,2.0L,Automatic,"10,083 miles",5,197 bhp,2019 (19),39.8,Hatchback,136 g/km,RED,"£18,300"
138,Passat,Diesel,2.0L,Automatic,"63,168 miles",5,148 bhp,2018 (68),49.6,Estate,117 g/km,Pyrite Silver Metallic,"£18,300"
139,Tiguan,Diesel,2.0L,Manual,"74,643 miles",5,148 bhp,2018 (67),58.9,Estate,125 g/km,PURE WHITE,"£18,100"
140,Golf,Petrol,1.4L,Automatic,"23,599 miles",5,121 bhp,2017 (67),55.4,Hatchback,119 g/km,GREY,"£18,000"
141,Golf,Petrol,1.5L,Manual,"15,191 miles",5,128 bhp,2018 (68),47.1,Hatchback,114 g/km,BLACK,"£18,000"
142,Scirocco,Diesel,2.0L,Automatic,"3,117 miles",2,150 bhp,2018 (67),57.7,Coupe,119 g/km,DEEP BLACK PEARL,"£18,000"
143,Passat,Petrol,1.4L,Manual,"31,563 miles",4,123 bhp,2018 (18),52.3,Saloon,126 g/km,BLACK,"£18,000"
